#,"McGlathery, K.J., Christian, R.R. 2000. Water Quality Sampling - integrated"
#,"measurements for the Virginia Coast, 1992-2016. Virginia Coast Reserve"
#,"Long-Term Ecological Research Project Data Publication knb-lter-vcr.247.6"
#,"(http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.247)"
#,
#,This dataset is distributed by the Virginia Coast Reserve Long-Term Ecological
#,Research Project and use is subject to the VCR/LTER Data Access Policy
#,(http://www.vcrlter.virginia.edu/data/docs/IMPolicy_VCRLTER06.pdf). Data users
#,working on scientific papers are encouraged to contact the data authors
#,regarding availability of updated data and/or possible collaborations.
#,
#,Full metadata descriptions are available at:
#,http://www.vcrlter.virginia.edu/cgi-bin/showDataset.cgi?docid=knb-lter-vcr.2
#,For additional information about the data contact: Karen McGlathery
#,(kjm4k@virginia.edu)
#,
#,Collection and/or distribution of this data was supported by National Science
#,Foundation grants BSR-8702333-06; DEB-9211772; DEB-9411974; DEB-0080381,
#,DEB-0621014 and DEB-1237733. VCR/LTER: http://www.vcrlter.virginia.edu
#,# # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # # #
"station","measureDate","StaGrpCode","StaType","Transect","Latitude","Longitude","time","analyst","tidestage","scttemp","sctsal","sctcond","airtemp","refrsal","dotemp","do","secchi","depth","winddir","windsp","commentOBS","chla","chla_sd","chla_N","chla_qual","phaeopigments","phaeopigments_sd","phaeopigments_N","phaeopigments_qual","nh3","nh3_sd","nh3_N","nh3qual","po4","po4_sd","po4_N","po4qual","nox","nox_sd","nox_N","noxqual","no2","no2_sd","no2_N","no2qual","din","commentNutr","noxTDN","noxTDN_sd","noxTDN_N","noxTDNqual","no2TDN","no2TDN_sd","no2TDN_N","no2TDNqual","commentTDN","processorTDN","organic_content","organic_content_sd","organic_content_N","oc_qual","porosity","porosity_sd","porosity_N","porosity_qual","comments_organic_content","chlor_a","chlor_a_sd","chlor_a_N","chlor_aqual","phaeopigments_a","phaeopigments_a_sd","phaeopigments_a_N","phaeopigments_aqual","commentWaterChl","Gracilaria_mass","Gracilaria_sd","Gracilaria_N","Gracilaria_qual","Ulva_mass","Ulva_sd","Ulva_N","Ulva_qual","commentMacroalgae","tss","tss_sd","tss_N","tssqual","pom","pom_sd","pom_N","pomqual","pim","pim_sd","pim_N","pimqual","commentTSS","sedMass","sedMass_sd","sedMass_N","sedMassqual","sedperc_N","sedperc_N_sd","sedperc_N_N","sedperc_Nqual","sedperc_C","sedperc_C_sd","sedperc_C_N","sedperc_Cqual","commentSedCN"
"SS",2008-01-30,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,,"KMO","",,,0,,,,,,,"",,"No sampling done due to bad weather conditions, winds 30+kts.",,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,,,,"M",,,,"M",,,,,,"M",,,,,,,,,"M",,,,"M",,,,,,,,,,,,,,"M",,,,"M",,,,"M",,,,,"M",,,,"M",,,,"M",
"SS",2008-02-19,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,1234,"KMO/CB","LATE EBB",8.9,30.9,48,8.2,,8.9,9.3,30,9.4,"W",31.8,"Tide lower than normal due to strong west winds ""pushing"" water oceanward.  Visible sediment stirred up in water.",,,,"M",,,,"M",,,,"M",0.13225,0.0689429111656884,2,"",0.047,,1,"",,,,"M",,"",14.5,0.754983443527075,3,"",,,,"M","","MEG MILLER",,,,"M",,,,,,,,,"M",,,,"M",,,,,,,,,,,,14.6401275039985,3,"M",,3.21455025366432,3,"M",,8.50490054811538,3,"M","",,,,"M",,,,"M",,,,"M",
"SS",2008-03-18,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,1247,"KMO/DB","LATE EBB",10.4,30.8,48,8.9,,10.5,9.4,91,5.8,"SE",11.3,"Quinby Inlet closing in from the north due to major expansion of the flood tide delta.",,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,24.7333333333333,3.59072880253206,3,"",,,,"M","","MEG MILLER",,,,"M",,,,,,,,,"M",,,,"M",,,,,,,,,,,,77.4876334219424,3,"M",,153.287311934158,3,"M",,26.5141471671257,3,"M","",,,,"M",,,,"M",,,,"M",
"SS",2008-04-16,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,1222,"KMO/CB","LATE EBB",13.3,30.1,46,14.8,,13.4,8.1,122,6.4,"NN",9,"none",,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,14.7333333333333,0.378593889720018,3,"",,,,"M","","MEG MILLER",,,,"M",,,,,,,,,"M",,,,"M",,,,,,,,,,,,191.768089107651,3,"M",,1.52752523165195,3,"M",,142.89506639489,3,"M","",,,,"M",,,,"M",,,,"M",
"SS",2008-05-13,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,1159,"KMO/DB","EARLY FL",14.8,30.1,46,19.7,,14.9,7.4,,5.3,"SW",5.3,"1) Pulses of colder, slightly fresher water moving through all locations during sampling events.     2) Secchi dish borrowed and not returned so no secchi disk readings could be taken.",,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,19.4,1.13137084989847,2,"",,,,"M","","MEG MILLER",,,,"M",,,,,,,,,"M",,,,"M",,,,,,,,,,,,45.7092259104585,3,"M",,58.3894967723934,3,"M",,53.777318638995,3,"M","",,,,"M",,,,"M",,,,"M",
"SS",2008-07-15,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,1205,"KMO/DB","LATE EBB",26.1,31.9,49,25.7,,26.2,5.6,53,6.1,"NE",13.8,"Could not access PCm site.  Tide too low to get around SE turn to get to site.  Overall, tide lower than normal by approximately 1 ft, visible sediment in water at all sites.",,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,25.9333333333333,1.37961347243833,3,"",,,,"M","","MEG MILLER",,,,"M",,,,,,,,,"M",,,,"M",,,,,,,,,,,,107.38715006927,3,"M",,0.577350269189626,3,"M",,91.8495146058668,3,"M","",,,,"M",,,,"M",,,,"M",
"SS",2008-10-09,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,,,,,,,,,,,,,,,,,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,27.5,7.91959594928933,2,"",,,,"M","","MEG MILLER",,,,"M",,,,,,,,,"M",,,,"M",,,,,,,,,,,,,,"M",,,,"M",,,,"M",,26.683,5.81445207125219,10,,0.0045450974,0.0125349673272533,10,,0.2870217442,0.0775747000293499,10,,
"SS",2009-04-01,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,,,,,,,,,,,,,,,,,,,"M",,,,"M",10.2,0.100000000000001,3,"",0.806666666666667,0.204142923789519,3,"",,,,"M",,,,"M",,"",,,,"M",,,,"M",,,,,,"M",,,,,,,,,"M",,,,"M",,,,,,,,,,,,,,"M",,,,"M",,,,"M",,23.4472,1.65503647492535,10,,0,0,10,,0.1357857916,0.0874705495076352,10,,
"SS",2009-12-01,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,,,,,,,,,,,,,,,,,,,"M",,,,"M",2.67,1.56920361967464,3,"",,,,"M",1.73666666666667,0.266333124739176,3,"",,,,"M",4.40666666666667," ",,,,"M",,,,"M",,,,,,"M",,,,,,,,,"M",,,,"M",,,,,,,,,,,,,,"M",,,,"M",,,,"M",,,,,"M",,,,"M",,,,"M",
"SS",2010-05-25,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,,,,,,,,,,,,,,,,,,,"M",,,,"M",,,,"M",0.0311,0.0190918830920368,2,"",,,,"M",,,,"M",," ",,,,"M",,,,"M",,,,,,"M",,,,,,,,,"M",,,,"M",,,,,,,,,,,,,,"M",,,,"M",,,,"M",,,,,"M",,,,"M",,,,"M",
"SS",2011-04-29,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,,,,,,,,,,,,,,,,,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,,,,"M",,,,"M",,,,,,"M",,,,,,,,,"M",,,,"M",,,,,,,,,,,,,,"M",,,,"M",,,,"M",,22.5997,1.39044957158148,10,,0.0104130487,0.00429910472760132,10,,0.2831943693,0.0471715212943391,10,,
"SS",2011-07-27,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,1140,"AS/DB","Late Ebb",29.4,30.5,47.1,29.6,,29.5,6.24,40,20,"NNE",7.2,"Airtemp converted from F to C",82.426424252,34.9545290959253,5,,7.97047970466667,5.89970666105974,3,,,,,"M",2.85,0.174355957741627,3,"",1.15133333333333,0.231571443259598,3,"",,,,"M",," ",23.2,0.141421356237309,2,"",,,,"M","","MEG MILLER ",,,,"M",,,,,,11.392,9.968,3,"",4.50696,3.40692557993273,3,"","",4.18,0.93,3,"",5.15,0.381837661840736,2,"",,,111.383721132549,3,"M",,523.067873224881,3,"M",,38.527046776691,3,"M","",,,,"M",,,,"M",,,,"M",
"SS",2011-10-10,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,1315,"BR","",20.2,30.5,46.7,9.4,,,,118,,"",,"",18.79218792,4.48952058797546,3,,11.1457114566667,9.1023576776987,3,,0.642,,1,"",1.17666666666667,0.060277137733417,3,"",0.131166666666667,0.110544214381999,3,"",,,,"M",0.773166666666667," ",16.8,1.24899959967968,3,"",,,,"M","","MEG MILLER ",,,,"M",,,,,,,,,"M",,,,"M",,,,,,,,,,,,,,"M",,,,"M",,,,"M",,22.8205,1.10618737110853,10,,0.0100833909,0.0049828509537908,10,,0.281441094,0.0557278834443085,10,,
"SS",2012-01-05,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,1141,"BR","",3.8,31.5,49.37,10.8,,,,109,,"",,"",34.99234992,8.24777597269485,5,,21.889658894,17.4991987276306,5,,,,,"M",,,,"M",,,,"M",,,,"M",,,,,,"M",,,,"M",,,0.9583852618,0.150966342541996,5,"",0.43378,0.00459028866194709,5,,"",2.848,0.712,3,"",1.90341333333333,0.952732979450871,3,"","",14.9054,,1,"",,,,"M",,,261.629509039023,2,"M",,189.504617357995,2,"M",,316.783837971573,2,"M","",22.5162,1.39716194877727,10,,0.0085614961,0.00199831311771251,10,,0.2711307749,0.0238682346040148,10,,
"SS",2012-04-04,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,1135,"AS DB","",15.1,31.9,48.73,8,,,,91,,"",,"",36.547565472,4.84056936890766,5,,10.5463054625,3.85672748961483,4,,,,,"M",0.208,,1,"",,,,"M",,,,"M",," ",,,,"M",,,,"M",,,,,,"M",,,,,,1.66133333333333,0.411073391663014,3,"",1.26261333333333,0.631890807444873,3,"","",,,,"M",8.6105,,1,"",,,390.873807428092,3,"M",,325.271168924227,3,"M",,37.5011110946507,3,"M","",22.8867,1.38459846164872,10,,0.0103151801,0.0034919124494884,10,,0.3036560009,0.0282520521552251,10,,
"SS",2012-07-16,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,1134,"AS DB","",28.4,32.8,50.2,,,,,61,,"",,"",28.771487712,12.0152354314986,5,,10.2061020595,5.21997275006435,4,,,,,"M",,,,"M",,,,"M",,,,"M",,,,,,"M",,,,"M",,,0.937775715,0.0801434574398908,5,"",0.43536,0.0158732243101394,5,,"",9.256,0.61661008749452,3,"",6.09472,0.834499234750997,3,"","",,,,,,,,,,,96.9690672328037,3,"M",,135.064182273959,3,"M",,98.4344113272047,3,"M","",,,,"M",,,,"M",,,,"M",
"SS",2012-08-01,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,,,,,,,,,,,,,,,,,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,,,,"M",,,,"M",,,,,,"M",,,,,,,,,"M",,,,"M",,,,,,,,,,,,,,"M",,,,"M",,,,"M",,22.626,3.217362619013,10,,0.0027070274,0.0023386521021752,10,,0.2095330089,0.0284193487463943,10,,
"SS",2012-10-01,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,,,,,,,,,,,,,,,,,,,"M",,,,"M",5.24333333333333,0.692411245816627,3,"",0.688666666666667,0.12789579091328,3,"",2.28666666666667,0.221434715736565,3,"",,,,"M",7.53," ",,,,"M",,,,"M",,,,,,"M",,,,,,,,,"M",,,,"M",,,,,,,,,,,,,,"M",,,,"M",,,,"M",,22.0942,1.82780437805703,10,,0.0014904804,0.00135394461527167,10,,0.1915944188,0.0198948198269687,10,,
"SS",2012-11-11,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,1212,"AS DB","",12.1,29.8,46.05,,,,,70,,"",,"",34.214742144,5.60066568719404,5,,3.499234992,0.33671404409816,3,,,,,"M",,,,"M",,,,"M",,,,"M",,,,,,"M",,,,"M",,,0.7254907472,0.0558139323360321,5,"",0.44892,0.00884184652660291,5,,"",1.18666666666667,0.411073391663014,3,"",1.37178666666667,0.631890807444873,3,"","",,,,"M",2.25935,0.27386245635355,2,"",,,85.5803715813387,3,"M",,96.9948452238571,3,"M",,45.6544995956952,3,"M","",,,,"M",,,,"M",,,,"M",
"SS",2013-04-08,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,1216,"","LATE EBB",,30.5,47.72,,,,,110,,"",,"Salinity measured with YSI at lab.  DO and temp/salinity probes not working properly",,,,"M",,,,"M",0.247,0.328097546470558,2,"",0.171,0.0548361194834208,3,"",,,,"M",,,,"M",,"",10.8,0.346410161513775,3,"",,,,"M","","MEG MILLER ",,,,"M",,,,,,,,,"M",,,,"M",,3.7268,4.48536931887071,4,"",0.1076,,1,"",,,,,"M",,,,"M",,,,"M",,,,,"M",,,,"M",,,,"M",
"SS",2013-04-09,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,,,,,,,,,,,,,,,,,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,,,,"M",,,,"M",,,,,,"M",,,,,,,,,"M",,,,"M",,,,,,,,,,,,28.9309522829789,3,"M",,1.73205080756888,3,"M",,25.4034118443435,3,"M","",,,,"M",,,,"M",,,,"M",
"SS",2013-08-05,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,1237,"DB","LATE EBB",27,31.7,48.6,23.4,,27,8.86,60,6,"E",8.2,"DO measurements likely slightly high because salinity parameter was not set to 30",48.600486,12.9924895245307,4,,58.9037890325,16.9036561234785,4,,1.56666666666667,0.234378611083293,3,"",1.078,0.110688752816174,3,"",0.273666666666667,0.03946306289853,3,"",,,,"M",1.84033333333334,"",18.0166666666667,3.29292170167062,3,"",,,,"M","","MEG MILLER ",1.2189434926,0.124436860038359,5,"",0.46323,0.00977781928652807,5,,"",3.79733333333333,0.411073391663014,3,"",4.97450666666667,0.28142770107673,3,"","",3.2969,,1,"",0.2155,,1,"",,,238.084718815243,3,"M",,436.752790489082,3,"M",,109.024462086879,3,"M","",22.9048333333333,1.83700391035693,6,,0.0175043156666667,0.00573688369894212,6,,0.384331537333333,0.0923665392431182,6,,
"SS",2013-10-03,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,1159,"LA/NoahEgge/DB","LATE EBB",22.1,31.5,48.26,26.3,,22.4,7.45,92,30,"S",1.7,"",45.101251008,32.5703038268848,5,,63.763837634,30.3133040137213,5,,2.84666666666667,0.41198705481281,3,"",0.945333333333333,0.00776745346515404,3,"",0.102,,1,"",,,,"M",2.94866666666667,"",15.6016666666667,2.70616579930597,3,"",,,,"M","","MEG MILLER ",1.3382002916,0.0669797458134364,5,"",0.43728,0.0436888515527703,5,,"",2.37333333333333,1.08759796493619,3,"",4.20554666666667,1.04550923043909,3,"","",2.321,,1,"",,,,"M",,,686.692313436908,3,"M",,421.811964426489,3,"M",,497.807526392815,3,"M","",20.8988,1.92229832347751,10,,0.0105144807,0.00453317315605869,10,,0.2722359828,0.0427408527604212,10,,
"SS",2013-12-16,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,1204,"DB/AS","LATE EBB",6.7,30.1,46.27,5.8,,6.7,10.28,150,14.2,"S",2.4,"",13.996939968,6.64956957420897,5,,10.0117001165,5.25125196454796,4,,,,,"M",,,,"M",,,,"M",,,,"M",,,,,,"M",,,,"M",,,1.060731292,0.055884652602451,5,"",0.44861,0.00574808663817795,5,,"",1.18666666666667,0.411073391663014,3,"",2.28552,0.91102618886616,3,"","",14.0993,,1,"",1.5488,,1,"",,,606.485229278779,3,"M",,210.336238754365,3,"M",,406.454589509497,3,"M","",22.8369,0.979342574269993,10,,0.0006380681,0.000606005414768704,10,,0.1846812894,0.0193444293234418,10,,
"SS",2014-03-27,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,1147,"DB/AS","LATE EBB",5,32.1,31,2.9,,5.3,10.48,95,6.4,"E",4.2,"",8.553685536,1.73878384696843,5,,9.6812168104,4.00156462741753,5,,,,,"M",,,,"M",,,,"M",,,,"M",,,19.7666666666667,2.56969518296107,3,"",,,,"M","","MEG MILLER ",1.3878538048,0.303613321591771,5,"",0.44853,0.0105724051189878,5,,"",2.37333333333333,1.48214619161989,3,"",5.66752,2.10217321760125,3,"","",,,,,,,,,,,38.0043857118272,3,"M",,142.028166220648,3,"M",,22.6789182575654,3,"M","",,,,"M",,,,"M",,,,"M",
"SS",2014-06-11,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,1149,"DB","LATE EBB",25.7,30.8,47.34,23.3,,26,6.52,10,13.5,"NE",16.9,"",22.161821616,7.08967658325838,5,,17.84609846,20.1552725499111,5,,,,,"M",,,,"M",,,,"M",,,,"M",,,19.4,0.6,3,"",,,,"M","","MEG MILLER ",1.0733394866,0.111748832095283,5,"",0.38675,0.0440152956368579,5,,"",7.35733333333333,2.28875978060899,3,"",10.7345866666667,3.0370813255712,3,"","",,,,,,,,,,,202.74450259707,3,"M",,513.809627521063,3,"M",,147.892979324014,3,"M","",,,,"M",,,,"M",,,,"M",
"SS",2014-09-22,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,1135,"DB","FALLING",23,32,48.4,22,,22.9,7.94,70,6,"NNE",13.2,"Airtemp converted from F to C",,,,"M",,,,"M",1.80666666666667,0.153079500042734,3,"",0.903,0.229418830962064,3,"",0.325666666666667,0.0755137956490954,3,"",,,,"M",2.13233333333334,"",14.9,1.34536240470737,3,"",,,,"M","","MEG MILLER ",1.3078986302,0.117587449316422,5,"",0.43787,0.024757160580325,5,,"",10.36810368,2.24476029398773,3,"",1.425614256,1.63035133640335,3,"","",,,,,,,,,,,3.05505046330389,3,"M",,98.7471518576612,3,"M",,82.1462111116514,3,"M","",22.0258,0.529114070876971,5,,0,0,5,,0.2350711254,0.0143464181883798,5,,
"SS",2014-10-21,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,,,,,,,,,,,,,,,,42.76842768,,1,,13.02493025,,1,,,,,"M",,,,"M",,,,"M",,,,"M",,,,,,"M",,,,"M",,,,,,"M",,,,,,,,,"M",,,,"M",,,,,,,,,,,,,,"M",,,,"M",,,,"M",,,,,"M",,,,"M",,,,"M",
"SS",2014-10-22,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,,,,,,,,,,,,,,,,25.27225272,,1,,0.583205832,,1,,,,,"M",,,,"M",,,,"M",,,,"M",,,,,,"M",,,,"M",,,,,,"M",,,,,,,,,"M",,,,"M",,,,,,,,,,,,,,"M",,,,"M",,,,"M",,,,,"M",,,,"M",,,,"M",
"SS",2014-10-23,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,,,,,,,,,,,,,,,,25.27225272,,1,,7.387273872,,1,,,,,"M",,,,"M",,,,"M",,,,"M",,,,,,"M",,,,"M",,,,,,"M",,,,,,,,,"M",,,,"M",,,,,,,,,,,,,,"M",,,,"M",,,,"M",,,,,"M",,,,"M",,,,"M",
"SS",2014-10-24,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,,,,,,,,,,,,,,,,33.04833048,,1,,7.77607776,,1,,,,,"M",,,,"M",,,,"M",,,,"M",,,,,,"M",,,,"M",,,,,,"M",,,,,,,,,"M",,,,"M",,,,,,,,,,,,,,"M",,,,"M",,,,"M",,,,,"M",,,,"M",,,,"M",
"SS",2014-10-25,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,,,,,,,,,,,,,,,,27.21627216,,1,,,,,"M",,,,"M",,,,"M",,,,"M",,,,"M",,,,,,"M",,,,"M",,,,,,"M",,,,,,,,,"M",,,,"M",,,,,,,,,,,,,,"M",,,,"M",,,,"M",,,,,"M",,,,"M",,,,"M",
"SS",2014-12-05,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,1134,"DB/AS","",8.8,32.7,50.3,9,,8.8,10.52,115,6.6,"NNE",4.2,"Airtemp converted from F to C",30.715507152,7.94435859196544,5,,4.228242282,2.09602802112742,4,,2.05333333333333,0.29484459183328,3,"",0.371,0.0382230297072328,3,"",0.300333333333333,0.0523099735550816,3,"",,,,"M",2.35366666666666,"",14.9,1.34536240470737,3,"",,,,"M","","MEG MILLER ",1.3957485244,0.464172014759164,5,"",0.46227,0.0182021152616942,5,,"",3.88803888,0,3,"",-2.073620736,0.785666102895706,3,"Q","",,,,,,,,,,,2.08166599946613,3,"M",,47.0779495447002,3,"M",,27.4286954362276,3,"M","",21.0958,0.929389423223656,5,,0.048088178,0.10752843492211,5,,0.2496887654,0.0246612366805546,5,,
"SS",2015-04-16,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,,"DB","FALLING",13.8,32.7,49.999,13.4,,13.8,9.05,40,12,"NE",8.5,"Airtemp converted from F to C",232.504725072,472.085818608947,5,,5.248852488,,1,,1.32393333333333,0.13105881631288,3,"",0.246666666666667,0.00642910050732864,3,"",,,,"M",,,,"M",,"",12.3333333333333,0.945163125250522,3,"",,,,"M","","MEG MILLER ",0.9785527002,0.0948173682214999,5,"",0.45926,0.00873251109360875,5,,"",12.9601296,4.04679917054919,3,"",3.369633696,1.6984693624255,3,"","",,,,,,,,,,,2.64575131106459,3,"M",,48.5077313425396,3,"M",,60.1026899009798,3,"M","",21.2242,3.19061368705144,5,,0,0,5,,0.2780223728,0.0136174824339357,5,,
"SS",2015-06-16,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,1209,"DB/EB/N","FALLING",28.4,33.7,51.4,31.8,,28.2,6.64,65,18.4,"SSW",5.2,"Airtemp converted from F to C",83.981639808,16.6891549718467,5,,35.225632256,6.42321203641999,5,,4.54,1.41742724681022,3,"",0.920666666666667,0.216042434103426,3,"",0.435333333333333,0.0105039675043925,3,"",,,,"M",4.97533333333333,"",17.5,2.93087017795057,3,"",,,,"M","","MEG MILLER ",0.6812309214,0.230103437169038,5,"",0.91334,0.0351077163882814,5,,"",18.14418144,2.24476029398773,3,"",-7.257672576,2.72394054171811,3,"Q","",,,,,,,,,,,1,3,"M",,2.51661147842358,3,"M",,23.1804515342849,3,"M","",21.205,1.78613031439478,5,,0.00429351,0.00960058022207512,5,,0.3637266846,0.0670350276753224,5,,
"SS",2015-10-15,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,,,,,,,,,,,,,,,,17.107371072,9.26218672540792,5,,26.4386643832,27.8351407866214,5,,,,,"M",,,,"M",,,,"M",,,,"M",,,,,,"M",,,,"M",,,,,,"M",,,,,,,,,"M",,,,"M",,,,,,,,,,,,,,"M",,,,"M",,,,"M",,22.8318,1.94208462740427,5,,0,0,5,,0.2135877168,0.0377376397249993,5,,
"SS",2016-02-21,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,1144,"DB/TB/RA","FALLING",8.9,31.6,,10.1,,8.8,10.49,86,27.4,"SW",6.2,"sctcond units bad",19.92619926,13.1251309071394,4,,20.6714067133333,10.771926148281,3,,0.782,0.704278354061801,2,"",,,,"M",,,,"M",,,,"M",,"",10.8333333333333,2.34378611083293,3,"",,,,"M","","MEG MILLER ",1.680227136,0.507131086647516,5,"",0.51556,0.0449413979533347,5,,"",10.36810368,13.2326667764616,3,"",20.73620736,23.503615773168,3,"","",,,,,,,,,,,1.15470053837925,3,"M",,2.88675134594813,3,"M",,104.844329047085,3,"M","",22.3896,1.06022228801323,5,,0,0,5,,0.2896393568,0.0864783223890666,5,,
"SS",2016-08-17,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,1150,"ART/SP","EARLY EBB",29.4,32.2,49.3,36.8,,29.4,5.25,97,28.7,"ESE",6,"",38.8803888,27.21627216,3,,1.94401944,,1,,1.88,0.0599999999999999,3,"",1.4,0.0529150262212918,3,"",0.122333333333333,0.0153731367434669,3,"",,,,"M",2.00233333333333,"",11.4666666666667,1.72143351115671,3,"",,,,"M","","MEG MILLER ",,,,"M",,,,,,18.14418144,8.97904117595092,3,"",3.304833048,5.72413874966871,3,"","",,,,,,,,,,,,,"M",,,,"M",,,,"M",,24.3738,3.71976466997578,5,,0,0,5,,0.2389206058,0.0238499345763557,5,,
"SS",2016-10-18,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,1253,"ACS/ST/JRP","EARLY EBB",20.7,29.4,45.4,21.9,,20.8,6.92,95,34,"SE",9,"",18.662586624,7.60407372540522,5,,24.6112861116,28.2440669641086,5,,1.15666666666667,0.262741951985847,3,"",0.354333333333333,0.014742229591664,3,"",2.29333333333333,0.176162803489651,3,"",,,,"M",3.45,"",8.43333333333333,0.493288286231625,3,"",,,,"M","","MEG MILLER ",,,,"M",,,,,,18.14418144,8.97904117595092,3,"",0,0,3,"","",,,,,,,,,,,,,"M",,,,"M",,,,"M",,34.4268,1.68606604259738,5,,0,0,5,,0.1986310822,0.0322138463958555,5,,
"SS",2016-12-13,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,1144,"","",8,31,48.04,11.2,,7.9,8.75,55,13.2,"NNE",4,"",33.087210872,8.94079881300923,5,,1.594095941,,1,,2.31183333333333,1.78520502090563,6,"",0.413333333333333,0.0529748367938338,3,"",0.2885,0.114965212129583,4,"",,,,"M",2.60033333333333,"",16.6666666666667,0.665832811847938,3,"",,,,"M","","MEG MILLER ",,,,"M",,,,,,15.5067950666667,1.61673396219581,3,"",-5.618216182,1.3711884489709,3,"Q","",,,,,,,,,,,,,"M",,,,"M",,,,"M",,23.5758,3.30016593522205,5,,0,0,5,,0.2333266178,0.0330748509993101,5,,
"SS",2016-12-13,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,1028,"","FALLING",7.8,31.7,49.15,8.4,,7.9,7.23,80,64.5,"E",12.8,"",33.087210872,8.94079881300923,5,,1.594095941,,1,,2.31183333333333,1.78520502090563,6,"",0.413333333333333,0.0529748367938338,3,"",0.2885,0.114965212129583,4,"",,,,"M",2.60033333333333,"",16.6666666666667,0.665832811847938,3,"",,,,"M","","MEG MILLER ",,,,"M",,,,,,15.5067950666667,1.61673396219581,3,"",-5.618216182,1.3711884489709,3,"Q","",,,,,,,,,,,,,"M",,,,"M",,,,"M",,23.5758,3.30016593522205,5,,0,0,5,,0.2333266178,0.0330748509993101,5,,
"SS",2017-04-27,5,"Lagoon Shoal","Machipongo",37.417028,-75.761194,1330,"","FALLING",15.8,31.6,48.33,17.4,,17.6,7.25,90,12.6,"S",7.9,"",13.219332192,1.62648335625316,5,,,,,"M",3.9,0.566656862660287,3,"",,,,"M",0.333333333333333,0.0881211287565776,3,"",,,,"M",4.23333333333333,"",10.3683333333333,0.55075705472861,3,"",,,,"M","","MEG MILLER ",,,,"M",,,,,,5.18405184,1.12238014699387,3,"",-2.462424624,2.39937470567906,3,"Q","",,,,,,,,,,,,,"M",,,,"M",,,,"M",,32.5174,5.60036206865235,5,,0,0,5,,0.1768753354,0.0246646511255731,5,,
