station,measureDate,StaGrpCode,StaType,Transect,Latitude,Longitude,time,analyst,tidestage,scttemp,sctsal,sctcond,airtemp,refrsal,dotemp,do,secchi,depth,winddir,windsp,commentOBS,chla,chla_sd,chla_N,chla_qual,phaeopigments,phaeopigments_sd,phaeopigments_N,phaeopigments_qual,nh3,nh3_sd,nh3_N,nh3qual,po4,po4_sd,po4_N,po4qual,nox,nox_sd,nox_N,noxqual,no2,no2_sd,no2_N,no2qual,din,commentNutr,noxTDN,noxTDN_sd,noxTDN_N,noxTDNqual,no2TDN,no2TDN_sd,no2TDN_N,no2TDNqual,commentTDN,processorTDN,organic_content,organic_content_sd,organic_content_N,oc_qual,porosity,porosity_sd,porosity_N,porosity_qual,comments_organic_content,chlor_a,chlor_a_sd,chlor_a_N,chlor_aqual,phaeopigments_a,phaeopigments_a_sd,phaeopigments_a_N,phaeopigments_aqual,commentWaterChl,Gracilaria_mass,Gracilaria_sd,Gracilaria_N,Gracilaria_qual,Ulva_mass,Ulva_sd,Ulva_N,Ulva_qual,commentMacroalgae,tss,tss_sd,tss_N,tssqual,pom,pom_sd,pom_N,pomqual,pim,pim_sd,pim_N,pimqual,commentTSS,sedMass,sedMass_sd,sedMass_N,sedMassqual,sedperc_N,sedperc_N_sd,sedperc_N_N,sedperc_Nqual,sedperc_C,sedperc_C_sd,sedperc_C_N,sedperc_Cqual,commentSedCN
RCC,9/25/2007,2,Mainland Creek,Oyster,37.302883,-75.904642,1259,kmo/cb,LATE EBB,24.1,32.9,50,24.9,,24.2,6,76,13.4,S,13.2,,,,,M,,,,M,1.096666667,0.106926766,3,,1.643333333,0.028867513,3,,1.253333333,0.05033223,3,,0.150666667,0.003511885,3,,2.35,,28.33333333,2.196208855,3,,,,,M,,MEG MILLER,,,,M,,,,,,4.27,1.004091629,2,,12.255,1.718269478,2,,,,,,,,,,,,,96.75915116,3,M,,54.93025881,3,M,,37.74034093,3,M,,,,,M,,,,M,,,,M,
RCC,10/24/2007,2,Mainland Creek,Oyster,37.302883,-75.904642,1059,KMO/DB,MID EBB,22.3,32.2,49,25.9,,22.3,5.8,43,15.2,S,22.3,,,,,M,,,,M,0.992,0.311583055,3,,0.911,0.067,3,,0.348666667,0.068119992,3,,0.235666667,0.020033306,3,,1.340666667,,17.5,1.13137085,2,,,,,M,,MEG MILLER,,,,M,,,,,,2.49,2.517300141,2,,9.225,2.877924599,2,,,,,,,,,,,,,125.1079534,3,M,,258.0316518,3,M,,72.85830998,3,M,,,,,M,,,,M,,,,M,
RCC,11/6/2007,2,Mainland Creek,Oyster,37.302883,-75.904642,1048,KMO/DB,LATE EBB,13.9,32.2,49,9.7,,14,7.9,58,12.2,N,12.8,,,,,M,,,,M,,,,M,1.776666667,0.237135685,3,,2.253333333,0.327465011,3,,1.506666667,0.283078317,3,,,,20.45,0.212132034,2,,,,,M,,MEG MILLER,,,,M,,,,,,3.915,2.524371209,2,,10.4,3.931513703,2,,,,,,,,,,,,,73.36438736,3,M,,95.28378666,3,M,,67.67815994,3,M,,,,,M,,,,M,,,,M,
RCC,1/31/2008,2,Mainland Creek,Oyster,37.302883,-75.904642,,KMO,,,,0,,,,,,,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
RCC,2/20/2008,2,Mainland Creek,Oyster,37.302883,-75.904642,1203,KMO/DB,LATE EBB,8.4,31.2,48,6.7,,8.5,9.3,89,14.6,E,14.5,,,,,M,,,,M,,,,M,0.120633333,0.03461074,3,,0.0839,,1,,,,,M,,,15.4,1.555634919,2,,,,,M,,MEG MILLER,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,130.4505015,3,M,,156.7513955,3,M,,42.33202098,3,M,,,,,M,,,,M,,,,M,
RCC,3/19/2008,2,Mainland Creek,Oyster,37.302883,-75.904642,1201,KMO/CB,LATE EBB,10.5,30.7,47,20.8,,10.8,9.3,76,4,S,28.5,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,20.75,0.636396103,2,,,,,M,,MEG MILLER,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,89.75707957,3,M,,96.70746266,3,M,,33.08070938,3,M,,,,,M,,,,M,,,,M,
RCC,4/15/2008,2,Mainland Creek,Oyster,37.302883,-75.904642,932,KMO/DB,LATE EBB,13,30.4,47,10,,13,7.9,51,14,N,21.8,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,18.36666667,2.722743714,3,,,,,M,,MEG MILLER,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,104.8824739,3,M,,287.2321941,3,M,,68.98550572,3,M,,,,,M,,,,M,,,,M,
RCC,5/15/2008,2,Mainland Creek,Oyster,37.302883,-75.904642,1139,KMO/CB,LATE EBB,16.1,29.9,46,24.9,,16.2,7.2,69,7.3,S,5,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,18.16666667,0.945163125,3,,,,,M,,MEG MILLER,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,91.19758769,3,M,,106.274801,3,M,,31.34219733,3,M,,,,,M,,,,M,,,,M,
RCC,7/16/2008,2,Mainland Creek,Oyster,37.302883,-75.904642,1157,KMO/CB,LATE EBB,25.8,31.9,49,26.4,,25.9,5.2,66,10.4,N,19.7,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,18.53333333,1.250333289,3,,,,,M,,MEG MILLER,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,65.95705674,3,M,,134.5263295,3,M,,66.53069467,3,M,,,,,M,,,,M,,,,M,
RCC,10/9/2008,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,,,,,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,25.3873,4.817587756,10,,0.002040711,0.003521577,10,,0.431849601,0.027754207,10,,
RCC,10/10/2008,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,,,,,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,28.3,4.293017587,3,,,,,M,,MEG MILLER,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
RCC,4/1/2009,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,,,,,,,,,,,M,,,,M,1.16,0.052915026,3,,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,22.6283,2.064426961,10,,0,0,10,,0.27240957,0.148752531,10,,
RCC,12/1/2009,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,,,,,,,,,,,M,,,,M,3.886666667,1.838813023,3,,0.19,0.079195959,2,,3.316666667,1.04958722,3,,,,,M,7.203333333, ,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
RCC,5/25/2010,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,,,,,,,,,,,M,,,,M,,,,M,0.04935,0.013788582,2,,,,,M,,,,M,, ,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
RCC,4/29/2011,2,Mainland Creek,Oyster,37.302883,-75.904642,1150,BR,,20.4,29.2,44.94,7.1,,,,88,,,,,119.7515975,98.96949319,5,,28.31788318,12.42095062,3,,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,22.9836,1.584586466,10,,0.025101072,0.013026424,10,,0.413572708,0.176500005,10,,
RCC,7/27/2011,2,Mainland Creek,Oyster,37.302883,-75.904642,1114,BR,Late Ebb,28,30.9,47.6,33.8,,,,70,,NE,0.9,ODO and depth broken & Airtemp converted from F to C,35.7699577,10.87608949,5,,74.18378184,25.43272303,5,,5.343333333,3.01208123,3,,1.443333333,0.213853532,3,,1.47,0.462276973,3,,,,,M,6.813333333, ,23.6,0.565685425,2,,,,,M,,MEG MILLER ,,,,M,,,,,,4.034666667,0.411073392,3,,4.554426667,1.044126415,3,,,3.3,,1,,4.005,0.459619408,2,,,,66.04039168,3,M,,67.92888438,3,M,,17.43559577,3,M,,,,,M,,,,M,,,,M,
RCC,10/10/2011,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,,,,,,,,31.88191882,14.19267337,5,,27.44955449,15.10554394,5,,2.346666667,0.700594985,3,,0.973333333,0.064291005,3,,0.851666667,0.083032122,3,,,,,M,3.198333333, ,22.4,0.3,3,,,,,M,,MEG MILLER ,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,22.1194,1.76533429,10,,0.026254039,0.015278048,10,,0.462003201,0.202037233,10,,
RCC,10/24/2011,2,Mainland Creek,Oyster,37.302883,-75.904642,1217,BR,,15.6,27.9,43.27,,,,,115,,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
RCC,1/5/2012,2,Mainland Creek,Oyster,37.302883,-75.904642,1108,BR,Late Ebb,4.6,31.5,49.24,,,4.9,10.27,177,,,,,67.26307262,9.8743941,5,,44.86796868,14.64441599,5,,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,1.852001815,0.102033756,5,,0.55426,0.013357227,5,,,1.898666667,0.411073392,3,,0.842533333,0.411073392,3,,,,,,,,,,,,,146.5435089,3,M,,474.9466637,3,M,,21.77919497,3,M,,23.0677,1.285912046,10,,0.036514582,0.008146713,10,,0.551311636,0.139290267,10,,
RCC,4/4/2012,2,Mainland Creek,Oyster,37.302883,-75.904642,1110,CB BR,,,,0,,,,,110,,,,YSI malfunctioning DO meter dead battery,46.26766267,8.628468473,5,,27.21627216,3.880741962,5,,,,,M,0.224666667,0.04201587,3,,,,,M,,,,M,, ,,,,M,,,,M,,,,,,M,,,,,,0.949333333,0.411073392,3,,1.60912,0.372900441,3,,,,,,M,9.3191,1.258225806,2,,,,304.8917841,3,M,,156.730129,3,M,,94.53747053,3,M,,23.3702,1.450972609,10,,0.02753611,0.007832,10,,0.43543126,0.090175942,10,,
RCC,7/16/2012,2,Mainland Creek,Oyster,37.302883,-75.904642,1059,CB BR,,28,31.2,48,,,,,55,,,,,23.81423814,5.353412106,4,,52.64404644,78.37043791,5,,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,1.571960828,0.129902462,5,,0.45708,0.036586466,5,,,3.56,,1,,4.11536,,1,,,,,,,,,,,,,19.29594085,3,M,,104.5003987,3,M,,44.76978148,3,M,,,,,M,,,,M,,,,M,
RCC,8/1/2012,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,,,,,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,22.31,1.347129541,10,,0.03314703,0.005703148,10,,0.492460975,0.04498784,10,,
RCC,10/1/2012,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,,,,,,,,,,,M,,,,M,2.633333333,0.230289673,3,,0.592333333,0.081928831,3,,1.236666667,0.179257729,3,,,,,M,3.87, ,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,23.2529,1.87977986,10,,0.022364685,0.011004068,10,,0.395420852,0.125997957,10,,
RCC,11/11/2012,2,Mainland Creek,Oyster,37.302883,-75.904642,1212,CB BR,,11.6,31.2,47.99,,,,,75,,,,,37.71397714,18.05951161,5,,12.90828908,8.11217673,5,,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,1.17281375,0.201027551,5,,0.49108,0.013565886,5,,,1.661333333,0.411073392,3,,1.262613333,0.631890807,3,,,,,,,,,,,,,65.50572494,3,M,,95.84014469,3,M,,26.02562839,3,M,,,,,M,,,,M,,,,M,
RCC,4/8/2013,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,,,,,,,,,,,M,,,,M,0.305,,1,,0.107066667,0.038866609,3,,,,,M,,,,M,,,10.8,2.23383079,3,,,,,M,,MEG MILLER ,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
RCC,4/9/2013,2,Mainland Creek,Oyster,37.302883,-75.904642,1141,,MID EBB,13.8,31,47.68,,,,,120,,,,,,,,M,,,,M,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,51.96473163,3,M,,186.4841369,3,M,,24.2693222,3,M,,,,,M,,,,M,,,,M,
RCC,8/5/2013,2,Mainland Creek,Oyster,37.302883,-75.904642,1156,CB/PL,LATE EBB,25.9,33.9,51.6,24.2,,25.8,7.31,65,46,NE,8.5,DO measurements likely slightly high because salinity parameter was not set to 30,13.99693997,5.39443502,5,,25.19449194,9.356167906,5,,1.843333333,0.035118846,3,,0.669,0.017521415,3,,,,,M,,,,M,,,16.05,1.113552873,3,,,,,M,,MEG MILLER ,2.222260642,0.138156527,5,,0.52805,0.025484137,5,,,4.746666667,1.087597965,3,,6.94912,2.16732379,3,,,,,,,,,,,,,619.8728364,3,M,,258.0523203,3,M,,367.3908001,3,M,,21.0534,0.69551046,5,,0.043114137,0.00969116,6,,0.535855267,0.027722381,6,,
RCC,10/3/2013,2,Mainland Creek,Oyster,37.302883,-75.904642,1127,CB/PL,LATE EBB,21.3,32.4,49.51,25.4,,21.4,8.19,90,49,SSW,3.2,,13.60813608,6.147529246,5,,42.45738457,21.323421,5,,1.528333333,0.823200057,3,,0.922,0.101680873,3,,,,,M,,,,M,,,13.26833333,0.896288644,3,,,,,M,,MEG MILLER ,2.485456234,0.330806643,5,,0.49879,0.032521328,5,,,2.848,0.712,3,,3.73088,0.16376,3,,,,,,,,,,,,,60.21074101,3,M,,390.0722155,3,M,,580.5534716,3,M,,22.76222222,1.277444987,9,,0.039274947,0.00496329,9,,0.553146489,0.048875994,9,,
RCC,12/16/2013,2,Mainland Creek,Oyster,37.302883,-75.904642,1205,CB/PL,LATE EBB,6.4,30.9,31.07,11.6,,6.4,9.86,160,47,N,0.7,,17.88497885,8.518266396,5,,64.85248852,14.5584863,5,,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,2.110065286,0.196574892,5,,0.54585,0.028671894,5,,,1.186666667,0.411073392,3,,2.651013333,0.927305403,3,,,,,,,,,,,,,68.06124693,3,M,,185.6241723,3,M,,162.7789913,3,M,,22.2743,1.172171115,10,,0.017250802,0.005151839,10,,0.33638024,0.058081528,10,,
RCC,3/27/2014,2,Mainland Creek,Oyster,37.302883,-75.904642,1116,CB/PL,LATE EBB,4.9,32.1,30.804,2.1,,4.8,10.47,60,45,ENE,6.7,,19.05139051,10.13876497,5,,41.91305913,15.56223685,5,,,,,M,,,,M,,,,M,,,,M,,,22.63,2.665839455,3,,,,,M,,MEG MILLER ,1.763401905,0.120106895,5,,0.43849,0.041975505,5,,,3.085333333,0.822146783,3,,5.686506667,1.325588998,3,,,,,,,,,,,,,93.05374791,3,M,,88.66979944,3,M,,48.85011088,3,M,,,,,M,,,,M,,,,M,
RCC,6/11/2014,2,Mainland Creek,Oyster,37.302883,-75.904642,1125,CB/PL,LATE EBB,25.6,31.9,48.868,24.4,,25.5,6.71,40,45,NE,9.5,,13.99693997,10.7713414,5,,37.45477454,29.29498188,3,,,,,M,,,,M,,,,M,,,,M,,,26.9,1.276714533,3,,,,,M,,MEG MILLER ,2.703993982,0.380901227,5,,0.57502,0.068042529,5,,,5.933333333,0.822146783,3,,4.483226667,0.442491436,3,,,,,,M,2.55865,1.405374728,2,,,,172.9229115,3,M,,345.8573887,3,M,,169.4963126,3,M,,,,,M,,,,M,,,,M,
RCC,9/22/2014,2,Mainland Creek,Oyster,37.302883,-75.904642,1145,CB,EBB,22.7,30.1,46.31,22.9,,23.1,7.43,68,27,NW,11.4,Airtemp converted from F to C,,,,M,,,,M,2.923333333,0.185562209,3,,0.684,0.132691371,3,,0.392333333,0.106208914,3,,,,,M,3.315666667,,14.5,0.818535277,3,,,,,M,,MEG MILLER ,1.851225613,0.431764702,5,,0.50701,0.042950573,5,,,12.31212312,2.244760294,3,,-1.425614256,2.244760294,3,Q,,,,,,,,,,,,21.96208855,3,M,,5.567764363,3,M,,83.29065574,3,M,,22.1812,2.00534603,5,,0.023756019,0.013687813,5,,0.430197728,0.09012341,5,,
RCC,10/9/2014,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,,,,,,,,60.26460264,,1,,40.43560435,,1,,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
RCC,10/10/2014,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,,,,,,,,33.04833048,,1,,21.38421384,,1,,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
RCC,10/11/2014,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,,,,,,,,29.1602916,,1,,17.10737107,,1,,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
RCC,10/12/2014,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,,,,,,,,42.76842768,,1,,19.82899829,,1,,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
RCC,10/13/2014,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,,,,,,,,34.99234992,,1,,98.36738366,,1,,,,,M,,,,M,,,,M,,,,M,,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
RCC,12/5/2014,2,Mainland Creek,Oyster,37.302883,-75.904642,1136,CB/MK,EBB,8.4,31.5,48.19,11.6,,8.5,9.2,132,30,NE,2.9,Airtemp converted from F to C,80.09360093,9.36363758,5,,34.75906759,6.657237733,5,,2.183333333,0.180092569,3,,0.369333333,0.07441326,3,,0.239666667,0.048013887,3,,,,,M,2.423,,14.5,0.818535277,3,,,,,M,,MEG MILLER ,2.592116969,0.564196667,5,,0.53233,0.049131604,5,,,5.83205832,3.367140441,3,,1.425614256,1.795808235,3,,,,,,,,,,,,,5.773502692,3,M,,185.9067867,3,M,,36.4280112,3,M,,21.6204,1.02858145,5,,0.024144002,0.024546054,5,,0.403818321,0.071463907,5,,
RCC,4/16/2015,2,Mainland Creek,Oyster,37.302883,-75.904642,1155,CB/MK,EBB,14.9,31.7,48.5,16.9,,15,7.8,66,44,NE,12.5,Airtemp converted from F to C,33.43713437,8.844754365,5,,13.64701647,6.135837821,5,,1.984,0.159084883,3,,0.386666667,0.048387326,3,,,,,M,,,,M,,,10.86666667,0.251661148,3,,,,,M,,MEG MILLER ,1.779368674,0.171650633,5,,0.55352,0.050761164,5,,,7.12807128,1.122380147,3,,5.572855728,1.90804625,3,,,,,,,,,,,,,1,3,M,,2,3,M,,4.618802154,3,M,,22.3152,1.352434915,5,,0.015806495,0.021746711,5,,0.386956519,0.021640737,5,,
RCC,6/16/2015,2,Mainland Creek,Oyster,37.302883,-75.904642,1210,K/G,MID EBB,28.2,31.9,49,35.8,,28.4,6.6,53,45,NE,5.1,Airtemp converted from F to C,20.60660606,12.64360115,5,,8.553685537,9.859073077,3,,3.066666667,0.886810765,3,,0.532666667,0.012096832,3,,0.234,0.114070154,3,,,,,M,3.300666667,,13.2,1.228820573,3,,,,,M,,MEG MILLER ,2.250623923,0.624954563,5,,1.04814,0.078383962,5,,,19.4401944,1.94401944,3,,-7.646476464,0.978468327,3,Q,,,,,,,,,,,,3.605551275,3,M,,209.6815045,3,M,,103.2295177,3,M,,23.5004,0.834428128,5,,0.017400014,0.018607751,5,,0.617749386,0.072528837,5,,
RCC,10/15/2015,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,,,,,,,,27.21627216,8.693919235,5,,28.57708577,6.2617346,5,,5.403333333,0.037859389,3,,0.318,0.023259407,3,,4.413333333,0.02081666,3,,,,,M,9.816666667,,20.45,0.636396103,2,,,,,M,,MEG MILLER ,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,21.5412,1.907919731,5,,0.031198265,0.004212735,5,,0.406863874,0.053467493,5,,
RCC,11/1/2015,2,Mainland Creek,Oyster,37.302883,-75.904642,,,,,,,,,,,,,,,,,,,M,,,,M,0.580666667,0.013796135,3,,0.218333333,0.024826062,3,,0.179166667,0.019002193,3,,,,,M,0.759833333,,15.5,1.058300524,3,,,,,M,,MEG MILLER ,,,,M,,,,,,3.88803888,0,3,,3.823238232,2.832759419,3,,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
RCC,2/21/2016,2,Mainland Creek,Oyster,37.302883,-75.904642,1134,ART/BT,FALLING,7.2,31.4,48.15,14.2,,7.4,12.55,110,47,SE,5,,46.26766267,24.64384916,5,,42.23382234,12.88478232,4,,2.33,1.371787156,2,,0.155,,1,,,,,M,,,,M,,,10,0.4,3,,,,,M,,MEG MILLER ,2.685562734,1.014693212,5,,0.57514,0.070599003,5,,,7.77607776,5.143391982,3,,6.285662857,6.221874638,3,,,,,,,,,,,,,3.511884584,3,M,,209.8070542,3,M,,93.92017888,3,M,,22.1428,1.092807714,5,,0.033765749,0.019300497,5,,0.501519609,0.072099913,5,,
RCC,8/17/2016,2,Mainland Creek,Oyster,37.302883,-75.904642,1241,TB/RA,EBB,29.6,32.4,49.8,36,,29.6,4.43,60,46.2,SW,7.1,,22.6802268,15.10008054,3,,16.78336783,16.09236387,3,,3.443333333,0.32501282,3,,0.976666667,0.11669333,3,,0.462,0.077090855,3,,,,,M,3.905333333,,8.016666667,1.255322004,3,,,,,M,,MEG MILLER ,,,,M,,,,,,11.66411664,5.143391982,3,,3.499234992,3.945928499,3,,,,,,,,,,,,,,,M,,,,M,,,,M,,22.7228,2.826959091,5,,0.03385289,0.020459765,5,,0.527415818,0.084563174,5,,
RCC,10/18/2016,2,Mainland Creek,Oyster,37.302883,-75.904642,1211,ACS/JRP/SET,FALLING,20.5,29.6,45.45,23.6,,20.4,5.61,90,53.2,SW,9.3,Airtemp converted from F to C,21.77301773,12.47812154,5,,24.22248222,16.82031857,5,,0.908666667,0.130507982,3,,0.452333333,0.029501412,3,,2.613333333,0.05033223,3,,,,,M,3.522,,13.5,1.044030651,3,,,,,M,,MEG MILLER ,,,,M,,,,,,11.66411664,5.143391982,3,,3.499234992,3.945928499,3,,,,,,,,,,,,,,,M,,,,M,,,,M,,30.8364,6.749747462,5,,0.012776411,0.012030466,5,,0.306779952,0.048679179,5,,
RCC,12/13/2016,2,Mainland Creek,Oyster,37.302883,-75.904642,1138,,FALLING,7.5,31.4,48.73,9.3,,7.5,7.18,90,4,E,4,,19.04361443,7.608602518,5,,,,,M,0.852666667,0.737909389,6,,0.279666667,0.021126603,3,,0.220333333,0.069212234,3,,,,,M,1.073,,19.83333333,6.528654787,3,,,,,M,,MEG MILLER ,,,,M,,,,,,8.035280352,0.918707745,3,,-0.142561426,1.023583619,3,Q,,,,,,,,,,,,,,M,,,,M,,,,M,,23.3314,3.375715376,5,,0.016578022,0.022704477,5,,0.323807311,0.039526507,5,,
RCC,4/27/2017,2,Mainland Creek,Oyster,37.302883,-75.904642,1111,,FALLING,15.6,31.7,48.49,16.4,,15.7,6.99,65,8,SW,6.3,,35.7699577,7.351375765,5,,14.87174872,3.2895505,4,,1.493333333,0.353034465,3,,,,,M,0.220333333,0.069212234,3,,,,,M,1.713666667,,4.815,0.812219182,3,,,,,M,,MEG MILLER ,,,,M,,,,,,8.42408424,1.122380147,3,,-0.712807128,0.997593296,3,Q,,,,,,,,,,,,,,M,,,,M,,,,M,,25.8212,5.401147859,5,,0.003837929,0.002214753,5,,0.415694127,0.029301525,5,,
RCC,8/21/2017,2,Mainland Creek,Oyster,37.302883,-75.904642,1153,LA/AB/SP,MID EBB,28.8,30.6,47.3,29.4,,30.6,5.1,80,49.8,SE,5,,36.97433338,15.92437336,5,,34.44802448,8.927050723,5,,4.286666667,0.155670592,3,,4.503333333,0.1040833,3,,0.580666667,0.197609042,3,,,,,M,4.867333333,,11.76666667,1.006644591,3,,,,,M,,MEG MILLER ,,,,M,,,,,,7.905679056,2.469236323,3,,3.933399334,2.484190123,3,,,,,,,,,,,,,14.15391583,3,M,,487.8620023,3,M,,308.9180042,3,M,,27.694,3.349439132,5,,0.030399611,0.032936421,5,,0.407532662,0.026235856,5,,
RCC,12/5/2017,2,Mainland Creek,Oyster,37.302883,-75.904642,1000,DL/AB/MV/LA,FALLING,12,31.3,48,14.3,,12,7.7,110,19.9,S,11.5,,19.4401944,3.367140441,5,,26.12762128,17.70104161,5,,1.908333333,0.880118363,3,,0.376333333,0.087007662,3,,0.287,0.065276336,3,,,,,M,2.195333333,,18.06666667,0.896288644,3,,,,,M,,MEG MILLER ,,,,M,,,,,,4.53604536,1.122380147,3,,0.907209072,1.122380147,3,,,,,,,,,,,,,,,M,,,,M,,,,M,,24.6828,4.341009986,5,,0.373370936,0.712159781,5,,0.673880148,0.146952665,5,,
RCC,4/27/2018,2,Mainland Creek,Oyster,37.302883,-75.904642,1150,LA/DL/AB/CJ,FALLING,16.2,30.9,47.37,19.8,,14.5,6.92,105,45,SE,6.9,,19.4401944,4.123887986,5,,21.38421384,4.941022853,5,,0.556333333,0.072748425,3,,0.172666667,0.059163615,3,,0.350333333,0.08752333,3,,,,,M,0.906666667,,,,,M,,,,M,,,,,,M,,,,,,,,,M,,,,M,,,,,,,,,,,,,,M,,,,M,,,,M,,24.1322,3.047819417,5,,0.03391476,0.023307377,5,,0.525549375,0.171285937,5,,
SH,7/31/1997,1,Barrier Creek,Machipongo,37.38199,75.71811,1255,,,25.7,30.5,47,24,,26.2,5,,0.3,,,,,,,M,,,,M,1.82,,1,,0.281,,1,,0.664,,1,,,,,M,2.484,,,,,M,,,,M,,,,,,M,,,,,,9.26,,,K,2.33,,,K,,,,,,,,,,,27.8,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
SH,8/29/1997,1,Barrier Creek,Machipongo,37.38199,75.71811,1235,,,25.7,32,50,26,,26.2,5.4,,0.6,,,,,,,M,,,,M,1.47,,1,,0.751,,1,,0.556,,1,,,,,M,2.026,,,,,M,,,,M,,,,,,M,,,,,,5.16,,,K,7.82,,,K,,,,,,,,,,,20.8,,1,K,,,1,M,,,1,M,,,,,M,,,,M,,,,M,
SH,10/1/1997,1,Barrier Creek,Machipongo,37.38199,75.71811,1345,,,20.7,32.4,50,17.2,,21,6.5,,,,,,,,,M,,,,M,4.67,,1,,1.01,,1,,1.87,,1,,,,,M,6.54,,,,,M,,,,M,,,,,,M,,,,,,3.2,,,K,2.03,,,K,,,,,,,,,,,,,,M,,,,M,,,,M,,,,,M,,,,M,,,,M,
